,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
2685,21994,1610612759,SAN,San Antonio Spurs,0029400684,1995-02-21,SAN @ HOU,W,240,98,39,90,0.433,7,14,0.5,13,17,0.765,23,37,60,19,5,3,21,20,
2686,21994,1610612759,SAN,San Antonio Spurs,0029400667,1995-02-18,SAN vs. ATL,W,240,111,43,90,0.478,7,16,0.438,18,24,0.75,21,34,55,22,8,2,10,18,
2687,21994,1610612759,SAN,San Antonio Spurs,0029400653,1995-02-16,SAN @ UTH,L,240,113,35,75,0.467,8,15,0.533,35,47,0.745,16,24,40,16,9,4,14,33,
2688,21994,1610612759,SAN,San Antonio Spurs,0029400640,1995-02-14,SAN vs. UTH,W,240,112,40,76,0.526,7,14,0.5,25,34,0.735,8,30,38,18,8,5,13,20,
2689,21994,1610612759,SAN,San Antonio Spurs,0029400623,1995-02-08,SAN @ LAL,L,240,99,39,85,0.459,7,18,0.389,14,22,0.636,18,25,43,22,5,2,20,26,
2690,21994,1610612759,SAN,San Antonio Spurs,0029400608,1995-02-07,SAN @ SEA,W,240,106,37,94,0.394,9,19,0.474,23,30,0.767,21,31,52,28,8,6,12,22,
2691,21994,1610612759,SAN,San Antonio Spurs,0029400591,1995-02-04,SAN vs. SAC,W,240,97,35,81,0.432,7,15,0.467,20,25,0.8,15,31,46,24,9,6,14,24,
2692,21994,1610612759,SAN,San Antonio Spurs,0029400587,1995-02-03,SAN @ DAL,W,240,114,47,94,0.5,4,8,0.5,16,20,0.8,18,35,53,32,7,5,14,28,
2693,21994,1610612759,SAN,San Antonio Spurs,0029400571,1995-02-01,SAN @ POR,W,240,111,40,77,0.519,4,14,0.286,27,31,0.871,8,36,44,26,3,4,14,22,
2694,21994,1610612759,SAN,San Antonio Spurs,0029400563,1995-01-31,SAN @ SAC,W,240,97,37,79,0.468,4,9,0.444,19,35,0.543,12,34,46,16,7,6,10,24,
2695,21994,1610612759,SAN,San Antonio Spurs,0029400549,1995-01-28,SAN vs. DEN,W,240,103,39,72,0.542,2,5,0.4,23,30,0.767,11,38,49,21,11,10,16,24,
2696,21994,1610612759,SAN,San Antonio Spurs,0029400534,1995-01-26,SAN vs. HOU,W,240,103,43,88,0.489,1,7,0.143,16,24,0.667,18,28,46,24,4,8,10,19,
2697,21994,1610612759,SAN,San Antonio Spurs,0029400513,1995-01-24,SAN @ CHI,W,265,104,42,91,0.462,5,10,0.5,15,20,0.75,17,30,47,23,14,8,18,23,
2698,21994,1610612759,SAN,San Antonio Spurs,0029400505,1995-01-22,SAN @ IND,L,240,93,34,82,0.415,5,21,0.238,20,28,0.714,20,35,55,15,3,5,13,28,
2699,21994,1610612759,SAN,San Antonio Spurs,0029400495,1995-01-20,SAN @ MIA,W,265,115,43,91,0.473,4,14,0.286,25,34,0.735,12,30,42,30,12,6,16,21,
2700,21994,1610612759,SAN,San Antonio Spurs,0029400477,1995-01-18,SAN @ CHH,L,240,110,42,85,0.494,2,8,0.25,24,32,0.75,10,29,39,28,5,1,11,22,
2701,21994,1610612759,SAN,San Antonio Spurs,0029400471,1995-01-17,SAN @ BOS,W,240,101,37,87,0.425,3,5,0.6,24,33,0.727,11,37,48,24,7,3,14,22,
2702,21994,1610612759,SAN,San Antonio Spurs,0029400458,1995-01-15,SAN vs. DAL,L,240,103,44,91,0.484,2,15,0.133,13,24,0.542,12,30,42,23,10,7,16,32,
2703,21994,1610612759,SAN,San Antonio Spurs,0029400440,1995-01-13,SAN @ HOU,L,240,100,39,83,0.47,3,10,0.3,19,27,0.704,8,28,36,24,13,0,12,18,
2704,21994,1610612759,SAN,San Antonio Spurs,0029400437,1995-01-12,SAN vs. MIA,W,240,113,38,76,0.5,10,16,0.625,27,38,0.711,10,34,44,23,6,2,15,24,
2705,21994,1610612759,SAN,San Antonio Spurs,0029400424,1995-01-10,SAN vs. LAC,W,240,108,40,84,0.476,5,11,0.455,23,33,0.697,17,39,56,26,10,5,14,21,
2706,21994,1610612759,SAN,San Antonio Spurs,0029400406,1995-01-07,SAN @ LAC,W,240,103,39,75,0.52,7,13,0.538,18,23,0.783,10,35,45,21,5,4,23,24,
2707,21994,1610612759,SAN,San Antonio Spurs,0029400388,1995-01-05,SAN @ UTH,W,240,104,32,72,0.444,7,19,0.368,33,42,0.786,8,33,41,17,3,2,12,26,
2708,21994,1610612759,SAN,San Antonio Spurs,0029400376,1995-01-03,SAN @ GOS,W,240,91,40,88,0.455,4,13,0.308,7,10,0.7,9,34,43,30,10,4,13,27,
2709,21994,1610612759,SAN,San Antonio Spurs,0029400364,1994-12-30,SAN @ WAS,W,240,115,42,81,0.519,10,22,0.455,21,28,0.75,10,32,42,24,8,8,14,21,
2710,21994,1610612759,SAN,San Antonio Spurs,0029400353,1994-12-29,SAN @ ATL,L,265,121,44,82,0.537,8,22,0.364,25,38,0.658,10,30,40,23,6,3,19,29,
2711,21994,1610612759,SAN,San Antonio Spurs,0029400335,1994-12-27,SAN vs. CHH,W,240,119,42,83,0.506,10,21,0.476,25,38,0.658,13,34,47,25,6,1,12,25,
2712,21994,1610612759,SAN,San Antonio Spurs,0029400319,1994-12-23,SAN vs. HOU,W,240,98,37,90,0.411,8,18,0.444,16,22,0.727,13,31,44,22,8,7,10,17,
2713,21994,1610612759,SAN,San Antonio Spurs,0029400303,1994-12-21,SAN @ DEN,W,240,111,36,73,0.493,6,10,0.6,33,36,0.917,6,29,35,26,8,3,11,25,
2714,21994,1610612759,SAN,San Antonio Spurs,0029400285,1994-12-17,SAN vs. LAL,W,240,116,41,82,0.5,6,13,0.462,28,38,0.737,16,36,52,31,7,5,15,22,
2715,21994,1610612759,SAN,San Antonio Spurs,0029400257,1994-12-14,SAN vs. BOS,W,240,122,44,79,0.557,2,8,0.25,32,39,0.821,14,26,40,24,5,9,12,16,
2716,21994,1610612759,SAN,San Antonio Spurs,0029400245,1994-12-12,SAN vs. WAS,W,240,122,42,76,0.553,6,13,0.462,32,38,0.842,8,39,47,29,12,9,20,19,
2717,21994,1610612759,SAN,San Antonio Spurs,0029400233,1994-12-10,SAN @ HOU,W,240,108,44,91,0.484,10,19,0.526,10,17,0.588,13,32,45,26,8,7,14,13,
2718,21994,1610612759,SAN,San Antonio Spurs,0029400216,1994-12-08,SAN vs. UTH,L,290,114,37,82,0.451,8,17,0.471,32,46,0.696,10,37,47,20,7,7,17,31,
2719,21994,1610612759,SAN,San Antonio Spurs,0029400206,1994-12-06,SAN vs. DAL,L,265,121,49,92,0.533,2,10,0.2,21,28,0.75,7,26,33,30,12,5,16,18,
2720,21994,1610612759,SAN,San Antonio Spurs,0029400180,1994-12-02,SAN @ POR,W,240,95,34,73,0.466,2,6,0.333,25,31,0.806,4,31,35,15,11,7,15,21,
2721,21994,1610612759,SAN,San Antonio Spurs,0029400171,1994-11-30,SAN @ SEA,L,240,100,36,69,0.522,0,9,0.0,28,39,0.718,10,30,40,19,4,5,20,29,
2722,21994,1610612759,SAN,San Antonio Spurs,0029400157,1994-11-28,SAN vs. MIN,W,240,92,30,69,0.435,4,13,0.308,28,35,0.8,11,29,40,15,11,5,15,26,
2723,21994,1610612759,SAN,San Antonio Spurs,0029400151,1994-11-26,SAN @ PHX,L,240,108,40,81,0.494,6,17,0.353,22,29,0.759,13,29,42,32,6,5,14,22,
2724,21994,1610612759,SAN,San Antonio Spurs,0029400137,1994-11-25,SAN vs. SEA,L,240,94,31,81,0.383,5,16,0.313,27,42,0.643,12,26,38,12,6,6,15,27,
2725,21994,1610612759,SAN,San Antonio Spurs,0029400127,1994-11-23,SAN vs. POR,W,240,110,32,68,0.471,5,11,0.455,41,55,0.745,10,35,45,11,7,2,12,22,
2726,21994,1610612759,SAN,San Antonio Spurs,0029400112,1994-11-21,SAN @ NYK,L,240,88,33,72,0.458,5,15,0.333,17,23,0.739,10,28,38,20,9,0,20,22,
2727,21994,1610612759,SAN,San Antonio Spurs,0029400107,1994-11-19,SAN @ MIN,W,240,109,41,74,0.554,6,14,0.429,21,27,0.778,9,25,34,30,9,8,23,28,
2728,21994,1610612759,SAN,San Antonio Spurs,0029400080,1994-11-16,SAN vs. CHI,L,240,92,32,68,0.471,2,11,0.182,26,38,0.684,10,33,43,15,10,9,20,20,
2729,21994,1610612759,SAN,San Antonio Spurs,0029400069,1994-11-15,SAN @ DEN,L,240,99,37,84,0.44,3,15,0.2,22,27,0.815,11,35,46,23,5,9,15,37,
2730,21994,1610612759,SAN,San Antonio Spurs,0029400063,1994-11-12,SAN vs. NYK,W,240,101,37,73,0.507,3,11,0.273,24,36,0.667,10,33,43,19,10,2,16,23,
2731,21994,1610612759,SAN,San Antonio Spurs,0029400034,1994-11-09,SAN vs. UTH,W,240,109,36,81,0.444,7,18,0.389,30,39,0.769,14,36,50,21,11,6,15,23,
2732,21994,1610612759,SAN,San Antonio Spurs,0029400026,1994-11-07,SAN vs. NJN,W,240,105,36,83,0.434,7,17,0.412,26,30,0.867,11,43,54,20,2,8,14,35,
2733,21994,1610612759,SAN,San Antonio Spurs,0029400004,1994-11-04,SAN vs. GOS,L,240,118,49,88,0.557,4,10,0.4,16,25,0.64,10,36,46,22,7,8,18,27,
2734,41993,1610612759,SAN,San Antonio Spurs,0049300026,1994-05-05,SAN @ UTH,L,240,90,39,87,0.448,5,16,0.313,7,12,0.583,15,23,38,21,5,2,11,22,
2735,41993,1610612759,SAN,San Antonio Spurs,0049300019,1994-05-03,SAN @ UTH,L,240,72,28,88,0.318,1,7,0.143,15,23,0.652,23,26,49,13,3,3,13,25,
2736,41993,1610612759,SAN,San Antonio Spurs,0049300010,1994-04-30,SAN vs. UTH,L,240,84,25,71,0.352,4,9,0.444,30,38,0.789,14,29,43,15,7,12,14,21,
2737,41993,1610612759,SAN,San Antonio Spurs,0049300004,1994-04-28,SAN vs. UTH,W,240,106,42,89,0.472,2,7,0.286,20,27,0.741,14,30,44,24,13,7,9,25,
2738,21993,1610612759,SAN,San Antonio Spurs,0029301097,1994-04-24,SAN @ LAC,W,240,112,44,87,0.506,2,6,0.333,22,33,0.667,17,41,58,28,8,5,21,17,
2739,21993,1610612759,SAN,San Antonio Spurs,0029301085,1994-04-22,SAN @ SEA,L,240,87,26,69,0.377,1,6,0.167,34,44,0.773,20,32,52,13,4,4,20,15,
2740,21993,1610612759,SAN,San Antonio Spurs,0029301066,1994-04-19,SAN vs. HOU,W,240,90,38,89,0.427,2,7,0.286,12,16,0.75,19,39,58,17,6,8,15,15,
2741,21993,1610612759,SAN,San Antonio Spurs,0029301047,1994-04-16,SAN vs. PHX,L,240,94,39,86,0.453,3,12,0.25,13,18,0.722,15,33,48,23,6,6,14,18,
2742,21993,1610612759,SAN,San Antonio Spurs,0029301033,1994-04-14,SAN @ UTH,L,240,90,37,102,0.363,5,20,0.25,11,14,0.786,20,26,46,20,5,6,7,26,
2743,21993,1610612759,SAN,San Antonio Spurs,0029301022,1994-04-13,SAN vs. DEN,L,240,78,29,69,0.42,5,11,0.455,15,22,0.682,12,24,36,12,4,7,15,17,
2744,21993,1610612759,SAN,San Antonio Spurs,0029301007,1994-04-11,SAN vs. MIN,W,240,101,41,76,0.539,3,8,0.375,16,23,0.696,10,33,43,25,8,4,17,18,
2745,21993,1610612759,SAN,San Antonio Spurs,0029300999,1994-04-09,SAN @ HOU,L,240,89,33,80,0.413,1,7,0.143,22,26,0.846,10,37,47,17,2,3,17,28,
2746,21993,1610612759,SAN,San Antonio Spurs,0029300974,1994-04-06,SAN @ PHX,L,240,95,40,88,0.455,0,6,0.0,15,17,0.882,10,26,36,26,8,3,7,16,
2747,21993,1610612759,SAN,San Antonio Spurs,0029300965,1994-04-05,SAN vs. GOS,L,240,101,43,80,0.538,5,12,0.417,10,17,0.588,13,26,39,19,9,10,17,16,
2748,21993,1610612759,SAN,San Antonio Spurs,0029300949,1994-04-02,SAN vs. CHH,W,240,117,47,94,0.5,5,8,0.625,18,27,0.667,11,37,48,30,8,4,10,18,
2749,21993,1610612759,SAN,San Antonio Spurs,0029300937,1994-03-31,SAN vs. CLE,W,240,101,40,76,0.526,1,4,0.25,20,27,0.741,12,28,40,18,7,9,15,16,
2750,21993,1610612759,SAN,San Antonio Spurs,0029300929,1994-03-29,SAN @ DAL,W,240,117,45,84,0.536,1,5,0.2,26,36,0.722,15,36,51,24,5,6,6,18,
2751,21993,1610612759,SAN,San Antonio Spurs,0029300916,1994-03-27,SAN @ POR,W,240,107,40,80,0.5,3,7,0.429,24,24,1.0,9,32,41,20,7,4,15,22,
2752,21993,1610612759,SAN,San Antonio Spurs,0029300907,1994-03-26,SAN @ GOS,W,240,112,42,93,0.452,1,3,0.333,27,38,0.711,26,29,55,31,11,1,10,25,
2753,21993,1610612759,SAN,San Antonio Spurs,0029300888,1994-03-24,SAN @ SAC,W,240,107,42,76,0.553,1,5,0.2,22,34,0.647,9,36,45,29,9,7,13,28,
2754,21993,1610612759,SAN,San Antonio Spurs,0029300876,1994-03-22,SAN @ SEA,L,240,89,35,79,0.443,3,7,0.429,16,20,0.8,11,25,36,19,5,1,17,18,
2755,21993,1610612759,SAN,San Antonio Spurs,0029300859,1994-03-19,SAN vs. SAC,W,240,107,39,82,0.476,4,9,0.444,25,29,0.862,17,32,49,29,9,6,15,20,
2756,21993,1610612759,SAN,San Antonio Spurs,0029300840,1994-03-16,SAN vs. POR,W,240,110,41,81,0.506,3,10,0.3,25,37,0.676,11,34,45,24,9,7,14,22,
2757,21993,1610612759,SAN,San Antonio Spurs,0029300821,1994-03-14,SAN @ DEN,L,240,88,37,90,0.411,2,9,0.222,12,16,0.75,18,33,51,19,4,5,13,24,
2758,21993,1610612759,SAN,San Antonio Spurs,0029300808,1994-03-12,SAN @ HOU,W,240,109,38,78,0.487,3,8,0.375,30,41,0.732,11,30,41,22,11,5,10,26,
2759,21993,1610612759,SAN,San Antonio Spurs,0029300802,1994-03-11,SAN vs. SEA,L,240,99,41,72,0.569,3,7,0.429,14,19,0.737,11,26,37,22,2,7,16,18,
2760,21993,1610612759,SAN,San Antonio Spurs,0029300785,1994-03-08,SAN vs. HOU,W,240,115,51,95,0.537,0,5,0.0,13,19,0.684,16,36,52,28,6,8,11,18,
2761,21993,1610612759,SAN,San Antonio Spurs,0029300773,1994-03-06,SAN vs. ORL,W,240,111,45,88,0.511,3,6,0.5,18,23,0.783,17,28,45,28,6,7,9,18,
2762,21993,1610612759,SAN,San Antonio Spurs,0029300755,1994-03-04,SAN vs. LAC,W,240,121,49,85,0.576,3,11,0.273,20,23,0.87,6,39,45,30,9,7,13,20,
2763,21993,1610612759,SAN,San Antonio Spurs,0029300748,1994-03-02,SAN vs. UTH,L,240,96,35,75,0.467,5,17,0.294,21,24,0.875,8,21,29,23,7,4,14,20,
2764,21993,1610612759,SAN,San Antonio Spurs,0029300718,1994-02-26,SAN @ POR,L,240,96,36,77,0.468,2,10,0.2,22,26,0.846,11,27,38,16,4,1,14,25,
2765,21993,1610612759,SAN,San Antonio Spurs,0029300716,1994-02-25,SAN @ LAL,W,240,126,49,81,0.605,2,4,0.5,26,29,0.897,10,36,46,34,3,9,11,15,
2766,21993,1610612759,SAN,San Antonio Spurs,0029300700,1994-02-23,SAN @ UTH,L,290,102,42,93,0.452,4,12,0.333,14,22,0.636,20,27,47,28,3,5,16,26,
2767,21993,1610612759,SAN,San Antonio Spurs,0029300685,1994-02-21,SAN @ MIN,W,240,114,44,89,0.494,6,15,0.4,20,27,0.741,14,32,46,30,6,10,6,17,
2768,21993,1610612759,SAN,San Antonio Spurs,0029300669,1994-02-19,SAN vs. MIA,W,240,100,39,85,0.459,3,11,0.273,19,29,0.655,17,34,51,19,4,9,9,19,
2769,21993,1610612759,SAN,San Antonio Spurs,0029300655,1994-02-17,SAN vs. DET,W,240,115,44,83,0.53,2,11,0.182,25,34,0.735,14,34,48,31,7,13,7,13,
2770,21993,1610612759,SAN,San Antonio Spurs,0029300642,1994-02-15,SAN vs. IND,W,240,109,40,74,0.541,4,7,0.571,25,34,0.735,13,30,43,23,8,8,14,22,
2771,21993,1610612759,SAN,San Antonio Spurs,0029300628,1994-02-10,SAN vs. DEN,W,240,94,37,82,0.451,1,8,0.125,19,28,0.679,13,35,48,21,6,7,11,19,
2772,21993,1610612759,SAN,San Antonio Spurs,0029300614,1994-02-08,SAN vs. WAS,W,240,110,46,80,0.575,3,6,0.5,15,23,0.652,13,33,46,27,8,11,12,15,
2773,21993,1610612759,SAN,San Antonio Spurs,0029300603,1994-02-06,SAN @ NJN,W,265,104,41,91,0.451,3,18,0.167,19,25,0.76,15,32,47,21,8,3,11,22,
2774,21993,1610612759,SAN,San Antonio Spurs,0029300591,1994-02-04,SAN @ BOS,W,240,100,38,80,0.475,2,5,0.4,22,28,0.786,22,27,49,27,8,4,19,23,
2775,21993,1610612759,SAN,San Antonio Spurs,0029300581,1994-02-03,SAN @ CLE,W,240,98,37,79,0.468,4,4,1.0,20,23,0.87,15,32,47,26,4,3,16,21,
2776,21993,1610612759,SAN,San Antonio Spurs,0029300567,1994-02-01,SAN vs. LAL,W,240,112,45,94,0.479,6,15,0.4,16,20,0.8,21,38,59,26,4,6,9,15,
2777,21993,1610612759,SAN,San Antonio Spurs,0029300552,1994-01-29,SAN vs. ATL,W,240,100,41,83,0.494,4,8,0.5,14,17,0.824,17,35,52,25,5,3,12,13,
2778,21993,1610612759,SAN,San Antonio Spurs,0029300520,1994-01-25,SAN vs. SAC,W,240,107,40,90,0.444,4,10,0.4,23,29,0.793,15,37,52,21,12,2,14,17,
2779,21993,1610612759,SAN,San Antonio Spurs,0029300511,1994-01-22,SAN vs. DAL,W,240,103,39,83,0.47,5,13,0.385,20,26,0.769,18,34,52,26,8,3,17,23,
2780,21993,1610612759,SAN,San Antonio Spurs,0029300488,1994-01-20,SAN @ MIN,L,240,83,32,79,0.405,2,10,0.2,17,26,0.654,17,21,38,18,7,5,12,17,
2781,21993,1610612759,SAN,San Antonio Spurs,0029300485,1994-01-19,SAN @ NYK,L,240,108,43,84,0.512,6,11,0.545,16,21,0.762,7,22,29,24,4,4,13,19,
2782,21993,1610612759,SAN,San Antonio Spurs,0029300466,1994-01-17,SAN @ WAS,W,240,100,41,75,0.547,2,5,0.4,16,21,0.762,10,28,38,25,3,5,11,27,
2783,21993,1610612759,SAN,San Antonio Spurs,0029300456,1994-01-15,SAN @ DAL,W,240,104,37,73,0.507,3,4,0.75,27,31,0.871,20,34,54,23,4,4,20,19,
2784,21993,1610612759,SAN,San Antonio Spurs,0029300438,1994-01-13,SAN vs. PHX,W,240,107,44,92,0.478,5,13,0.385,14,21,0.667,21,31,52,22,14,4,14,17,
2785,21993,1610612759,SAN,San Antonio Spurs,0029300423,1994-01-11,SAN vs. MIN,W,240,108,43,83,0.518,3,11,0.273,19,29,0.655,13,32,45,32,6,11,11,23,
2786,21993,1610612759,SAN,San Antonio Spurs,0029300417,1994-01-09,SAN @ LAL,W,240,95,37,74,0.5,5,10,0.5,16,19,0.842,12,38,50,27,7,5,23,24,
2787,21993,1610612759,SAN,San Antonio Spurs,0029300402,1994-01-07,SAN @ DEN,W,240,84,31,77,0.403,2,5,0.4,20,27,0.741,7,27,34,16,14,3,7,21,
2788,21993,1610612759,SAN,San Antonio Spurs,0029300394,1994-01-06,SAN @ GOS,L,240,98,37,95,0.389,6,14,0.429,18,23,0.783,33,38,71,23,4,2,25,30,
2789,21993,1610612759,SAN,San Antonio Spurs,0029300384,1994-01-04,SAN vs. PHL,W,240,107,43,83,0.518,3,6,0.5,18,24,0.75,16,39,55,23,10,3,17,19,
2790,21993,1610612759,SAN,San Antonio Spurs,0029300368,1994-01-02,SAN vs. LAL,W,240,94,36,76,0.474,0,5,0.0,22,33,0.667,12,34,46,22,4,2,13,18,
2791,21993,1610612759,SAN,San Antonio Spurs,0029300361,1993-12-30,SAN @ IND,W,240,107,44,89,0.494,6,12,0.5,13,15,0.867,20,29,49,31,11,8,14,19,
2792,21993,1610612759,SAN,San Antonio Spurs,0029300349,1993-12-28,SAN @ MIA,W,240,84,29,68,0.426,2,2,1.0,24,33,0.727,11,37,48,13,5,6,18,22,
2793,21993,1610612759,SAN,San Antonio Spurs,0029300335,1993-12-26,SAN vs. BOS,W,240,99,38,74,0.514,3,5,0.6,20,31,0.645,12,35,47,24,3,10,11,18,
2794,21993,1610612759,SAN,San Antonio Spurs,0029300318,1993-12-23,SAN vs. UTH,L,240,88,36,81,0.444,2,10,0.2,14,18,0.778,13,25,38,21,6,3,12,20,
2795,21993,1610612759,SAN,San Antonio Spurs,0029300309,1993-12-21,SAN vs. HOU,L,240,88,31,80,0.388,4,10,0.4,22,27,0.815,15,33,48,19,10,1,17,18,
2796,21993,1610612759,SAN,San Antonio Spurs,0029300288,1993-12-18,SAN @ CHI,L,240,90,37,81,0.457,5,16,0.313,11,20,0.55,14,17,31,24,6,2,7,16,
2797,21993,1610612759,SAN,San Antonio Spurs,0029300273,1993-12-16,SAN @ DAL,W,240,103,38,71,0.535,5,10,0.5,22,27,0.815,14,38,52,25,6,4,23,26,
2798,21993,1610612759,SAN,San Antonio Spurs,0029300268,1993-12-15,SAN vs. POR,W,240,111,41,76,0.539,6,9,0.667,23,31,0.742,11,40,51,27,8,3,19,20,
2799,21993,1610612759,SAN,San Antonio Spurs,0029300253,1993-12-13,SAN @ UTH,L,240,87,33,69,0.478,2,10,0.2,19,28,0.679,13,27,40,18,5,3,20,22,
2800,21993,1610612759,SAN,San Antonio Spurs,0029300242,1993-12-11,SAN vs. DEN,W,240,105,38,81,0.469,1,6,0.167,28,38,0.737,13,23,36,20,10,3,7,20,
2801,21993,1610612759,SAN,San Antonio Spurs,0029300227,1993-12-09,SAN @ ATL,L,240,95,38,90,0.422,4,12,0.333,15,24,0.625,24,22,46,22,8,1,16,22,
2802,21993,1610612759,SAN,San Antonio Spurs,0029300220,1993-12-08,SAN vs. SEA,L,265,107,35,75,0.467,6,13,0.462,31,36,0.861,11,32,43,26,6,8,23,26,
2803,21993,1610612759,SAN,San Antonio Spurs,0029300196,1993-12-04,SAN @ PHL,W,240,90,35,73,0.479,2,5,0.4,18,24,0.75,12,43,55,24,6,7,19,20,
2804,21993,1610612759,SAN,San Antonio Spurs,0029300188,1993-12-03,SAN @ ORL,W,240,94,34,80,0.425,2,5,0.4,24,32,0.75,17,32,49,25,9,4,11,23,
2805,21993,1610612759,SAN,San Antonio Spurs,0029300179,1993-12-01,SAN @ CHH,W,240,92,40,85,0.471,1,6,0.167,11,17,0.647,15,40,55,28,6,10,15,16,
2806,21993,1610612759,SAN,San Antonio Spurs,0029300164,1993-11-29,SAN vs. MIL,W,240,102,38,72,0.528,3,7,0.429,23,30,0.767,10,34,44,27,8,4,16,18,
2807,21993,1610612759,SAN,San Antonio Spurs,0029300156,1993-11-27,SAN vs. DAL,W,240,104,40,88,0.455,2,8,0.25,22,32,0.688,18,35,53,24,9,6,5,17,
2808,21993,1610612759,SAN,San Antonio Spurs,0029300132,1993-11-24,SAN vs. CHI,W,240,109,46,83,0.554,2,5,0.4,15,19,0.789,11,36,47,25,13,3,16,23,
2809,21993,1610612759,SAN,San Antonio Spurs,0029300121,1993-11-22,SAN vs. LAC,W,240,110,43,77,0.558,3,8,0.375,21,31,0.677,15,31,46,29,11,4,20,20,
2810,21993,1610612759,SAN,San Antonio Spurs,0029300112,1993-11-20,SAN @ MIL,W,240,101,42,76,0.553,0,6,0.0,17,25,0.68,10,24,34,23,7,3,13,22,
2811,21993,1610612759,SAN,San Antonio Spurs,0029300104,1993-11-19,SAN @ DET,L,240,86,34,82,0.415,4,10,0.4,14,24,0.583,18,32,50,19,4,4,11,21,
2812,21993,1610612759,SAN,San Antonio Spurs,0029300090,1993-11-17,SAN vs. NYK,W,240,95,35,81,0.432,1,7,0.143,24,30,0.8,21,25,46,13,9,6,18,18,
2813,21993,1610612759,SAN,San Antonio Spurs,0029300076,1993-11-16,SAN @ DEN,W,240,86,29,77,0.377,2,9,0.222,26,33,0.788,9,39,48,15,6,8,12,20,
2814,21993,1610612759,SAN,San Antonio Spurs,0029300068,1993-11-13,SAN @ LAC,L,240,90,39,86,0.453,5,9,0.556,7,9,0.778,16,22,38,24,10,7,18,21,
2815,21993,1610612759,SAN,San Antonio Spurs,0029300053,1993-11-12,SAN @ SAC,L,240,91,34,78,0.436,2,11,0.182,21,27,0.778,16,29,45,19,5,6,16,27,
2816,21993,1610612759,SAN,San Antonio Spurs,0029300042,1993-11-10,SAN @ PHX,L,240,93,34,84,0.405,3,11,0.273,22,27,0.815,13,31,44,25,8,4,11,21,
2817,21993,1610612759,SAN,San Antonio Spurs,0029300030,1993-11-09,SAN vs. MIN,W,240,110,39,86,0.453,4,8,0.5,28,36,0.778,20,34,54,22,10,11,13,21,
2818,21993,1610612759,SAN,San Antonio Spurs,0029300024,1993-11-07,SAN vs. NJN,L,240,73,28,85,0.329,4,11,0.364,13,28,0.464,17,29,46,17,2,11,11,24,
2819,21993,1610612759,SAN,San Antonio Spurs,0029300012,1993-11-05,SAN vs. GOS,W,240,91,31,71,0.437,3,6,0.5,26,37,0.703,10,37,47,15,4,11,15,25,
2820,41992,1610612759,SAN,San Antonio Spurs,0049200055,1993-05-20,SAN vs. PHX,L,240,100,38,82,0.463,6,13,0.462,18,25,0.72,9,30,39,23,7,8,15,25,
2821,41992,1610612759,SAN,San Antonio Spurs,0049200054,1993-05-18,SAN @ PHX,L,240,97,42,75,0.56,5,10,0.5,8,14,0.571,9,18,27,35,7,6,10,23,
2822,41992,1610612759,SAN,San Antonio Spurs,0049200049,1993-05-16,SAN vs. PHX,W,240,117,40,83,0.482,2,4,0.5,35,45,0.778,14,38,52,20,3,6,14,29,
2823,41992,1610612759,SAN,San Antonio Spurs,0049200047,1993-05-15,SAN vs. PHX,W,240,111,48,97,0.495,0,6,0.0,15,19,0.789,16,36,52,32,10,5,9,23,
2824,41992,1610612759,SAN,San Antonio Spurs,0049200043,1993-05-13,SAN @ PHX,L,240,103,39,86,0.453,2,10,0.2,23,26,0.885,15,29,44,26,7,4,12,31,
2825,41992,1610612759,SAN,San Antonio Spurs,0049200039,1993-05-11,SAN @ PHX,L,240,89,38,85,0.447,0,7,0.0,13,23,0.565,14,34,48,27,8,10,18,20,
2826,41992,1610612759,SAN,San Antonio Spurs,0049200030,1993-05-07,SAN vs. POR,W,265,100,40,84,0.476,4,7,0.571,16,24,0.667,11,30,41,26,8,9,15,28,
2827,41992,1610612759,SAN,San Antonio Spurs,0049200026,1993-05-05,SAN vs. POR,W,240,107,38,81,0.469,2,8,0.25,29,35,0.829,12,34,46,22,3,6,8,19,
2828,41992,1610612759,SAN,San Antonio Spurs,0049200012,1993-05-01,SAN @ POR,L,240,96,34,78,0.436,0,7,0.0,28,33,0.848,12,30,42,20,5,3,13,37,
2829,41992,1610612759,SAN,San Antonio Spurs,0049200001,1993-04-29,SAN @ POR,W,240,87,36,88,0.409,2,7,0.286,13,20,0.65,16,36,52,22,5,6,15,31,
2830,21992,1610612759,SAN,San Antonio Spurs,0029201106,1993-04-25,SAN vs. HOU,W,265,119,45,85,0.529,1,3,0.333,28,32,0.875,8,27,35,29,3,5,10,21,
2831,21992,1610612759,SAN,San Antonio Spurs,0029201093,1993-04-24,SAN @ PHX,L,240,97,38,81,0.469,3,5,0.6,18,22,0.818,7,38,45,30,7,7,19,21,
2832,21992,1610612759,SAN,San Antonio Spurs,0029201079,1993-04-22,SAN vs. DEN,W,240,131,49,88,0.557,5,5,1.0,28,30,0.933,13,34,47,27,9,10,12,26,
